Abstrak,Topik 1,Topik 2,Topik 3,Total Proporsi Topik
pencarian citra berbasi tek efektif penilaian subjektif pengguna merepresentasikan citra sistem menangani pencarian citra queri citra sistem perolehan citra berbasi isi spci content base imag retriev cbir cbir memodifikasi merubah nama filenya imag search rancu didasarkan tek nama file berdasarkan ciri warna bentuk tekstur penelitian tuga ciri tekstur prose pencarian kemiripan delapan kela citra berbeda bangunan bu dinosauru gajah gunung kuda mawar pantai objek perolehan citra berbasi isi sistem dibangun prose utamanya ekstraksi fitur tekstur metod gabor filter hasil ekstraksi fitur pengukuran kemiripan featur vector citra diekstraksi tersimpan databas metod euclidean distanc citra queri citra databas citra delapan kela citra didalamnya uji coba aplikasi pengukuran kemiripan euclidean distanc nilai threshold diperoleh akurasi ratarata presisi data pelatihan data uji coba ukuran kernel x citra ditampilkan citra termirip citra queri pengenalan terbaik kela bangunan akurasi presisi kunci tekstur sistem perolehan citra berbasi isi gabor filter euclidean distanc,0.7465429190397338,0.0006931103652398816,0.25276397059502637,1.0
obat salah sakit membutuhkan perawatan peningkatan pasien terduga rumah sakit menyebabkan kebutuhan obat teratur sistem peramalan meramalkan pembelian obat period peramalan metod jaringan syaraf tiruan algoritma backpropag meramalkan pemesanan period data obat dihitung rop reorder point ditentukan tingkat levelnya aman aman berdasarkan variabel mendukung stok terkini safeti stok lead time beserta data transaksi prose perhitungan rop mempengaruhi stok obat terkini safeti stok lead time obat lebel aman dilanjutkan prose peramalan data data penjualan masingmas minggu mse dibutuhkan detik momentum learn rate epoch skenario ujicoba sistem,0.0011726064143270125,0.5813545833374189,0.4174728102482541,1.0
network access control nac teknolog keamanan jaringan otentikasi diperbolehkan otentikasi prose dimana validasi user memasuki sistem firewal linta jaringan berusaha masuk komput firewal mengijinkan komput masuk memenuhi otentikasi ditetapkan nama password dicek sistem user autentik asli firewal salah satunya usernam password stati rentan penyalahguanaan bertanggung tantangan diluar nama password user otentikasi password tambahan token otentikasi password tambahan token berubahubah sesuai logintoken gener memakai enkripsi md time stamp kompter user memasuki firewal user ijin firewal user memasuki sistem memasukkan usernam password token ditentukan sistem metod token diken one time password otp password berubahubah tertentutoken dikirim short messag servic sm gatewayrancang bangun nac tambahan one time passwordotp diharapkan membantu administr membangun keamanan server jaringan,0.0008906134134928484,0.9982186806446187,0.0008907059418884902,1.0
penyelenggaraan pendidikan formal mengarahkan siswa berdasarkan kemampuan akademiknya membutuhkan data real data terkadang optim keterbatasan ilmu penelitian pengolahan data mengimplementasikan algoritma som self organ map mahalanobi distanc pengukuran jarak cluster indek dunn memvalidasi hasil analisa data som self organ map nilai akurat data ratarata nilai nem semest semest mata pelajaran bahasa indonesia bahasa inggri matematika biolog fisika kimia ekonomi geografi sosiolog ppkn tik agama convers penjask seni data memetakkan dataset kedalam cluster intensif regul advanc regul menengah nilai terkecil pemvalidasian cluster index dunn cluster data train penetapan nilai distanc learn mse nilai indek dunn hasil akurasi hasil akurasi terbaik learn rate,0.36565500387976657,0.0908696691263713,0.543475326993862,0.9999999999999999
sekolah menengah kejuruan smk bentuk satuan pendidikan formal memiliki program keahlian smkn bangkalan program keahlian memiliki mata pelajaran memiliki ruang terbata aspek berkaitan penjadwalan dilibatkan kela guru pengajar pelajaran penjadwalan mata pelajaran diharapkan merata harinya kela mengatasi permasalahan sistem informasi penjadwalan mata pelajaran membantu pembuatan penjadwalan mudah cepat menghasilkan jadwal mata pelajaran optim metod menyelesaikan permasalahan pendekatan algoritma genetika dipadukan metod constraint satisfact problem metod algoritma genetika pembuatan kromosom perhitungan nilai fit reproduksi dihasilkan jadwal jadwal dihasilkan dipros metod constraint satisfact problem didapatkan jadwal tingkat error hasil uji coba penelitian diperoleh tingkat error generasi iterasi pc pm kunci penjadwalan algoritma genetika constraint satisfact problem,0.0009591019497961502,0.9980818292339679,0.0009590688162358415,1.0
segmentasi prose mengekstraksi menampilkan objek citra obyek dominan penelitian tuga prose segmentasi operasi morfolog morfolog bottomhat morfolog dilasi morfolog open penelitian tahapan prose segmentasi pembuluh darah retina citra fundu tahapan preprocess tahapan segmentasi tahapan preprocess prose konversi citra rgb green channel komposisi saturasi perbaikan citra contrast limit adapt histogram equal clahe meningkatkan nilai kontra citra green channel prose filter citra dgaussian filter berfungsi memperjela obyek citra tahap segmentasi citra prose morfolog bottomhat threshold binerisasi adapt median filter dilasi open perhitungan akurasi balanc accuraci hasil uji coba citra digit retin imag for vessel extract drive diperoleh hasil segmentasi pembuluh darah retina akurasi operasi morfolog terbukti menghasilkan citra hasil segmentasi akurasi,0.9981699844254308,0.0009150138430443409,0.0009150017315247268,0.9999999999999999
internet kebutuhan pokok orang era informasi informasi internet search engin sistem pencarian pengambilan informasi berdasarkan kunci dimasukkan pengguna blog salah penyumbang informasi notaben blogger blogger indonesia bertambah berband luru informasi internet kondisi mekanism mempercepat prose pengambilan informasi pemilahan blog berdasarkan kategori ditentukan web crawler aplikasi berfungsi mengambil informasi menjelajahi halaman situ blog disimpan databas prose pengambilan halaman web pengecekan bahasa regular express daftar stopword tujuh kategori ditentukan berdasarkan nich blog tip trik komput kulin nusantara sepak bola petualangan indonesia kesehatan anak handphon gadget fashion wanita nich blog aktivita blog blogger blog bertopik spesifik mengaplikasikan konsep web crawler penelitian menentukan nich blog sesuai tujuh kategori ditentukan mengujikan kunci daftar stopword hasil ujicoba diambil kesimpulan penggunaan kunci hasil maksim keyword nich blog regular express web crawler search engin,0.5148657203122617,0.0007920459846914116,0.4843422337030469,1.0
senyum salah fitur biometrik dijadikan bukti autentik salah bentuk penerapan pengenalan pola senyum senyum dikenali komput disimpan databas penelitian bertujuan mengembangkan penelitian pengenalan pola wajah sistem pengenalan tahapan tahap menghitung ekstraksi fitur gambar wajah gray level cooccurr matrix gray level run lenght matrix menghasilkan pola senyum tahap menghitung jarak kemiripan manhattan distanc rendah nilai jarak citra tingkat kemiripannya tuga uji coba gambar foto wajah basi data dibagi kela diam senyum tawa ekstraksi fitur gray level run leght matrix gray level cooccurr matrix menghitung jarak kemiripan manhattan distanc nilai hasil pengukuran jarak kemiripan ketiga kela nilai dirata â hasil hasil diperoleh memiliki kemiripan akurasi terbaik mencapai glcm glrm,0.6157634307041666,0.0009408403843407784,0.3832957289114925,0.9999999999999998
mengantisipasi penyelesaian kredit macet mempengaruhi kesehatan bank analisi kelayakan pemberian calon debiturpada penelitian sistem debitur kategori kredit lancar perhatian khusu lancar macet metod metod regresi logistik menentukannya variabel penelitian penghasilan perbulan pinjaman jaminan jangka biaya hidup perbulan tabungan margin usia jeni kelamin pekerjaan pendidikan objek penelitian kredit bank bpr sistem pendukung keputusan metod regresi logistik ordin cocok penentuan kelayakan kredit berdasarkan kriteria ditentukan hasil output mendekati keakuratan nilai akurasi mencapai kunci regresi logistik kredit ordin,0.9973434564268359,0.0013283029942480521,0.0013282405789160465,0.9999999999999999
sistem operasi filesystem salah komponen memiliki peranan prose penyimpanan pengaksesan data filesystem sistem operasi linux menyimpan data bentuk data asli plain text aksesnya dibatasi access control keamanan data filesystem ditingkatkan mengimplementasikan enkripsi otomati mengubah data asli data acak cipher text prose enkripsi menjamin data tersimpan dibaca pengguna memiliki kunci dekripsi penelitian berhasil dikembangkan filesystem berbasi framework fuse mengenkripsi data algoritma blowfish hasil uji coba membuktikan performa filesystem dikembangkan penelitian mengalami penurunan performa ratarata dibandingkan filesystem standar ext linux kecepatan penulisan file hard disk menurun file dituliskan bersamaan meningkat ukurannya sisi filesystem dikembangkan terbukti melindungi data pengguna prose enkripsi,0.5305182636782202,0.46846412168834206,0.0010176146334377972,1.0
multimedia perpaduan media tek gambar grafik sound animasi video interaksi dikema file digit pesan publik media pembelajaran interaktif softwar hardwar perantara isi materi ajar sumber belajar pembelajar metod pembelajaran respon pengguna diinputkan media kualita media pembelajaran dinilai ukuranukuran metodemetod tujuan penelitian media pembelajaran sort diputar komput perangkat lunak mengimplementasikan sistem flash diaplikasikan media pembelajaran sort materi pengantar algoritma skenario video program perancangan media pembelajaran terstruktur sistemati intefac berisi menu pilihan materi algoritma sort video pembelajaran menambah membantu pemahaman materi algoritma sort didalamnya mencakup materi insert sort merg sort video dilengkapi animasi contoh sesuai materi pembelajaran kunci media pembelajaran video flash sort,0.000987301380287765,0.998025352690905,0.0009873459288072056,1.0
perkembangan teknolog bidang comput vision pesat fungsi kamera alat penangkap obyek alat deteksi penelitian memfungsikan kamera alat deteksi menjadikan alat pengukur jarak obyek kamera dikalibrasi stereo vision kamera terkalibrasi diilhami organ penglihatan manusia metod penelitian algoritma haar mendeteksi wajah dibangun bahasa pemerograman c imag process emgucv deteksi wajah ditemukan disparita gambar diambil masingmas kamera sudut pandang berbeda mengukur jarak nilai dispar gambar baselin jarak pemisah kamera focal lenght kamera prose deteksi estimasi jarak wajah kamera berdasarkan sampel menghasilkan tingkat keberhasilan deteksi wajah dikhususkan deteksi wajah posisi luru kedepan kamera frontal face intensita cahaya ruangan kecilnya wajah berpengaruh pendeteksian pengukuran jarak aplikasi aplikasi kamera bertambah fungsi alat deteksi pengkur jarak ekonomi katakunci stereo visison haar like featur cascad frontal face face detect comput vision,0.0008179062283245827,0.000817787426678216,0.9983643063449972,1.0
interaksi langkah mengoperasikan komput menghubungkan manusia komput karakteristik mencapai tujuan menjalankan sistem bertopengkan antarmuka interfac salah faktor interaksi berpengaruh perkembangan teknolog visi komput comput vision bersifat alami interaksi bersifat alami user mudah berinteraksi komput bersentuhan langsung perangkat kera mous pointer keyboard penelitian dirancang sistem vision cerda mengoperasikan komput bersentuhan langsung mous pointer keyboard dimana sistem beroperasi fungsi next previou slide microsoft power point menangkap gerakan tangan hand gestur kamera berdasarkan warna kulit tangan terdeteksi algoritma skin detect prose mengacu track gerak tangan diwakili titik acuan tangan memanfaatkan perbedaan warna kulit format ycrcb kunci comput vision color space skin detect,0.7843723322283629,0.21462031278838642,0.0010073549832508152,1.0000000000000002
pengenalan wajah salah bidang ditel dikembangkan pakar pengenalan pola disebabkan meluasnya penggunaan teknik identifikasi wajah aplikasi masyarakat wajah dijadikan obyek pengenalan wajah memiliki informasi mudah sidik jari iri mata penelitian prose pengenalan wajah tahap tahap citra ekstraksi fitur metod principl compon analysi pca metod linear discrimin analysi lda nilai matrik bobot dihasilkan masingmas prose ekstraksi fitur tahap prose penyatuan fitur matrik bobot pca lda disatukan fusion menghasilkan susunan matrik matrik fusion tahap pengklasifikasian citra metod manhattan distanc mencari nilai minimum matrik fusion matrik fusiontest berdasarkan hasil uji coba sistem skenario diperoleh ratarata akurasi skenario metod pca menghasilkan ratarata akurasi metod lda menghasilkan ratarata akurasi hasil analisa menyimpulkan metod penyatuan fitur pca lda memiliki ratarata metod pca lda pengenalan wajah,0.8680297642102006,0.0008383514490435596,0.13113188434075587,1.0
komunikasi efektif tuna rungu komunikasi non verbal non lisan komunikasi bahasa isyarat gerakan isyarat tangan isyarat tubuh mimik wajah tujuan utama penelitian harmoni sosial tuna rungu orang normal penelitian mengimplementasikan aplikasi pengenalan bahasa isyarat tangan real time metod twodimension linear discrimin analysi aplikasi berbasi comput desktop tahapan prose pengenalan isyarat tangan inisialisasi webcam deteksi obyek tangan tahapan preprocess background remov crop resiz ekstraksi fitur dlda klasifikasi euclidean distanc keluaran sistem pengenalan tangan identifikasi huruf abjad âaââzâ tek kelompok uji skenario berdasarkan citra data train data test skenario enam berdasarkan jarak pengambilan citra skenario tujuh delapan sembilan berdasarkan kondisi pencahayaan kesimpulan uji skenario ratarata akurasi tertinggi skenario mencapai,0.8467803648674732,0.0009235933999527389,0.15229604173257402,1.0
content base imag retriev cbir sistem pencarian citra citra queri cocokan prose similar citra databas fitur utama dimanfaatkan imag retriev queri meliputi fitur warna tekstur shape ketiga fitur mencari citra penelitian tuga similar kemiripan citra queri dibandingkan citra databas ditrain fitur warna fitur warna mudah diidentifikasi citra penelitian metod ekstraksi fitur color cooccurr matrix ccm similar modifi color cooccurr matrix mccm menentukan kemiripan citra batik pengujian skenario berbeda mengubah nilai kuantisasi hue citra kuantisasi penelitian kuantisasi hue kuantisasi hue kuantisasi hue kuantisasi hue kuantisasi hue skenario akurasi tertinggi skenario kuantisasi hue hasil akurasi color cooccurr matrix modifi color cooccurr matrix,0.9980057777129139,0.0009970753969537477,0.0009971468901324796,1.0
gender recognit salah penelitian bidang biometrik comput vision popular gender recognit pengembangan face recognit gender recognit mengklasifikasikan citra kela perempuan lakilaki tuga citra citra perempuan citra lakilaki memakai databas jave teruji tahapan penelitian tahap ektraksi fitur metod kernel princip compon analysi metod kernel representasi data ruang kernel fungsi nonlinear kernel linier kernel tahap pengukuran jarak kemiripan citra test citra train metod d correl coeffici mengalikan data train data test membagi hasil akar kuadratnya metod kernel berjalan memperoleh akurasi metod penelitian akurasi tertinggi dihasilkan penelitian mencapai,0.9976270573960795,0.0011864138305685218,0.0011865287733520032,1.0
ajaran perubahan sistem pembayaran kuliah diterapkan perguruan negeri ptn uang kuliah tunggal ukt ukt besaran biaya dibayarkan mahasiswa semest berdasarkan kemampuan ekonominya besaran nilai ukt mahasiswa berbedabeda besaran nilai ukt dibagi golongan golongan bernilai rp golongan rp golongan ketiga rp golongan keempat bernilai rp penentuan ukt kriteria pertimbangan penghasilan orang tua pbb pdam daya listrik tanggungan keluarga perubahan sistem pembayaran kuliah universita trunojoyo madura utm menentukan ukt manual mengakibatkan peluang kesalahan tingkat akurasinya rendah membutuhkan efisien pengolahan data penelitian metod naã¯v bay metod sederhana mudah diimplementasikan komputasi cepat tingkat akurasinya penentuan ukt metod pengolahan data numerik kategorikhasil pengujian penentuan uktdengan metod pengolahan data tingkat akurasi berbeda penentuan ukt metod pengolahan data numerik memiliki tingkat akurasi metod pengolahan data kategorik memiliki tingkat akurasi,0.998364340611668,0.0008178603222029739,0.0008177990661290077,1.0
elearn sistem belajar mengajar metod materi pembelajaran kegiatan belajar sistem terhubung internet kegiatan belajar mengajar sekolah mempelajari materi latihan ujian post test penelitian penel menambah fitur sistem remedi elearn menampilkan rekomendasi pembelajan siswa menyelesaikan latihan siswa lulu latihan bab siswa mempelajari bab direkomendasikan sistem mengikuti latihan memperoleh pola remedi algoritma fpgrowth yatu salah algoritma metod associ rule data diolah membentuk pola rekomendasi remedi data ujian harian siswa sekolah berdasarkan market basket analysi pembentukan pola menentukan letak susunan barang pasar berdasarkan transaksi belanja market persentas hubungan barang dibelanjakan sistem remedi sistem membentuk pola berdasarkan bab nilai latihan lulu kunci associ rule elearn fpgrowth market basket analysi remedi,0.5108504188835877,0.48820870670713884,0.0009408744092734339,1.0
game rumah perkalian salah game edukasi matematika game membantu pemain belajar perkalian mengasah kemampuan berhitung game rumah perkalian menyerupai game tictacto diken xox game rumah perkalian fitur tambahan perhitungan perkalian perkembangan teknolog pesat menghadirkan teknolog smartphon ponsel pintar salah satunya android kehadiran android media game game bermain game penelitian game rumah perkalian dibangun bahasa pemrograman java media implementasi dipilih smartphon berbasi android penelitian game rumah perkalian dibangun bahasa pemrograman java media implementasi dipilih smartphon berbasi android penelitian bertujuan game rumah perkalian berjalan smartphon android penelitian diperoleh kesimpulan game rumah perkalian berjalan smartphon android resoulusi game berjalan optim devic memiliki resolusi x piksel devic memiliki perbandingan resolusi penelitian diharapkan membantu pemain memperkuat kemampuan berhitung perkalian,0.0008828045965910715,0.998234483238355,0.0008827121650539425,1.0
robot salah teknolog diminati pemanfaatan robot kali ditemukan bidang industri membantu pekerjaan manusia dikembangkan robotrobot membantu menyelesaikan misi medan berbahaya robot penjinak bom robot pemadam api robot pemadam api robot perhatian pemerintah indonesia pengembangannya diadakannya kont robot pemadam api indonesia krpai dukungan pemerintah mahasiswa universita mengembangkannya robot pemadam api dirancang penelitian sensor ultrason pengkur jarak uvtron pendeteksi api photodioda membedakan warna lantai sistem pergerakan robot pencarian api metod fuzzi logic input output input kontrol fuzzi data sensor ultrason kanan outputnya kecepatan motor kanan kiri robot ujicoba kontrol fuzzi kondisi berbeda robot mengalami error motor kanan motor kiri pengujian robot mencari memadamkan api didapatkan tingkat prosentas keberhasilan penggunaan fuzzi logic kontrol robot bergerak stabil responsif terhindar halangan pergerakannya,0.9982945039419882,0.0008527975759511088,0.0008526984820607825,1.0
penerapan sistem tunnel jaringan salah mengintegrasikan jaringan ipv jaringan ipv sistem tunnel dipakai diimplementasikan penelitian tunnel ipv over ipv tunnel ipv over ipv dimana dibandingkan nilai qualiti of servic qo paramet pengukur kecepatan upload download delay paket loss troughput jitter pengambilan data upload file client server download file client seirver aplikasi network analyz wireshark penerapan sistem tunnel lab terpadu teknik informatika universita trunojoyo madura kesimpulan upload file qo jaringan ipv over ipv bagu jaringan ipv over ipv dibuktikan nilai delay paket loss jitter ipv over ipv nilai troughputnya rendah ipv over ipv download file qo jaringan ipv over ipv bagu jaringan ipv over ipv dibuktikan nilai delay paket loss jitter ipv over ipv nilai troughputnya rendah ipv over ipv,0.7126591194487757,0.2865024995093638,0.0008383810418604454,0.9999999999999999
ukm usaha menengah kegiatan ekonomi perseorangan rumah tangga badan bertujuan memproduksi barang jasa diperniagakan komersi dibawah pengawasan dina pemerintah membantu ukm pemasaran penjualan sistem penjualan onlin berbasi ecommerc mencatat transaksi penjualan menghasilkan informasiinformasi dibutuhkan sistem diaks dimanapun menghasilkan informasi penjualan otomati dibutuhkan pemusatan data data center wadah mendukung keefektifan sistem pengolahaan pengadministrasian data data center media pemusatan data penghubung aks ukm dina pemerintah pendistribusian data informasi mendukung pengembangan konsep data center sistem terdistribusi data center masingmas ukm sistem terdistribusi memiliki keuntungan meliputi pengawasan distribusi reabil avail kecepatan pemprosesan queri dimplementasikan pembangunan data center sistem terdistribusi dina pemerintah menaungi ukm membantu informasi terbaru informasi perubahan data penjualan produk ukm,0.24090605669303194,0.4289592219940705,0.3301347213128975,1.0
industri menengah ikm salah bentuk usaha menengah ukm membantu pertumbuhan ekonomi nasion region ketatnya persaingan pasar banyaknya ikm mempengaruhi tingkat pemasaran memanfaatkan penggunaan ti ikm membantu memperlua tingkat pemasaran penggunaan ti salah aks ikm mengembangkan usahanya peran ti ikm memasuki era informasi pemanfaatan penggunaan ti ikm kabupaten bangkalan dimanfaatkan minimnya pengetahuan penggunaan ti penelitian pengelompokan cluster metod data mine membagi data kedalam kelompokkelompok objek karakteristiknya penggunaan tingkat ti ikm pengelompokan berdasarkan kriteria ti metod kmedoid distanc measur manhattan euclidean canberra distanc memvalidasi data prose cluster davi bouldin index dbi nilai dbi kualita cluster,0.6499896126212379,0.3489382427579689,0.0010721446207930117,0.9999999999999998
pengetahuan minimnya pola pelestarian bahasa madura menyebabkan bahasa terjaga kelestarianya prose globalisassi urbanisasi berpotensi memicu asimilasi akulturasi budaya didaerah perkotaan memicu terbentuknya bahasa bahasa gaul disukai kalangan pemuda munculnya sekolah nasion internasion mewajibkan siswa berkomunikasi bahasa ase pola pembelajaran efektif bahasa madura terjaga kelestariannya salah satunya aplikasi penerjemah bahasa indonesia bahasa madura metod rule base aplikasi salah penyebaran pengenalan bahasa madura masyarakat madura bahasa madura terjaga kelestariannya aplikasi penerjemah menerjemahkan bahasa indonesia bahasa madura kunci kamu lengkap bahasa madura enhanc confix strip stemmer rule base,0.0011725353690204127,0.04302356086897712,0.9558039037620024,1.0
vlan memecah jaringan jaringan segmen tujuan vlan memperkecil traffic broadcast masingmas subnet vlan mengatasi kekurangan lan penggunaan alatalat jaringan efisien mode vlan salah satunya mode trunk dimana mode trunk kecepatan sd mbp mode trunk menghubungkan bebrapa vlan berbeda konsep vlan trunk masyarakat perusahaan tuga analisi qualiti of servic jaringan lan vlan trunk lab terpadu utm hasil analisi diperoleh jaringan vlan trunk unggul jaringan lan paramt delay jitter nilai delay jitternya cenderung jaringan vlan trunk trhoughput jaringan lan unggul jaingan vlan jaringan terbebani trafik dibuktikan trafik jaringan ditambah jaringan vlan trunk unggul lan packet loss skala jaringan diukur skala paket loss,0.0009971252956436838,0.9980057388655034,0.0009971358388527942,0.9999999999999998
smartphon barang mewah masyarakat indonesia smartphon menikmati hiburan aplikasi pemutar musik buku elektronik internet game permainan aplikasi popul game game media hiburan murah menarik anakanak beragam jeni game tampilan tingkat kesulitan menantang game aplikasi digemari kalangan pengguna smartphon tuga ta dibangun game android mobil penelitian diciptakan game bernama gase gampang aisk menyenangkan teknolog speech recognit pengucapan suara bertujuan mempermudah memotivasi belajar matematika matematika dianggap pelajaran sulit rumit membosankan kebanyakan peserta didik pemahaman salah mengakibatkan anakanak enggan mempelajari matematika game dibangun mode permainan singl player multiplay maksim pemain mode singl player pemain melawan sistem tersedia level kesulitan berbedabeda mode multiplay pemain melawan pemain bluetooth media perantaranya inti game pemain matematika pengucapan angka bahasa indonesia,0.0008828261820812088,0.9982343231691899,0.0008828506487288621,1.0
pelayanan guru siswa terkait walikela bidang kurikulum pengumpulan penilaian semest tahunan bersifat manual lambat solusi aplikasi web sistem akademik sekolah dibangun mengatasi permasalahan dihadapi segenap stakehold sekolah aplikasi websit kurikulumwali kela guru menyelesaikan penyerahan nilai raport siswa membatasi aktivita guru tugasnya pengumpulan nilai siswasiswi kunci websit stakehold sistem akademik sekolah kurikulum,0.34086478295715683,0.6571849220750304,0.0019502949678126154,0.9999999999999999
informasi beasiswa internet sisi memunculkan kesulitan pencari beasiswa informasi beasiswa konsep sistem pencarian berbasi inform retriev ir prose mencari informasi beasiswa media internet pembangunan ir penelitian konsep vector space model vsm pengumpulkan data informasi beasiswa web crawler hasil prose crawl disimpan basi data aplikasi web crawler web crawler vietspid kesamaan data beasiswa diintegrasikan cosin similar cosin similar membentuk data beasiswa relevan dibutuhkan user berdasarkan queri dimasukkan berdasarkan hasil pengujian sistem didapatkan nilai minim cosin similar threshold ratarata presentas nilai fmeasur tingkat efisiensi kinerja sistem mencapai,0.4037680356021309,0.0011727738461029674,0.5950591905517661,1.0
berkembang perusahaan dibutuhkan kebutuhan tenaga manusiayang produktif perusahaan kinerja terbaik berinteraksi terkait salah satunya konsumen mewujudkan perusahaan mencari sumber daya manusia melaksanakan pekerjaannya penyeleksian penilaian kerja manual kriteria human resourc develop banyaknya kriteria karyawan dipekerjakan menyulitkan divisi hrd penyeleksian karyawan terbaik seringkali pengambil keputusan dinilai subyektif hubungan pelamar pengambil keputusan kualita kerja karyawan seringkali berubahubah berpengaruh prospek perusahaan kedepannya kesibukan manag tatap muka karyawan pengawasan kinerja karyawan sulit sisstem pendukung keputusan penilaian kinerja karyawan sistem algoritma c teknik data mine pohon keputusan algoritma memasukkan data train simpul akar pohon keputusan data train sampel membangun model classifi pohon keputusan prose monitor karyawan dipantau penentuan kenaikan gaji promosi jabatan,0.5378419108143838,0.1903568806945823,0.27180120849103384,0.9999999999999999
pengenalan ekspresi wajah pengembangan pengenalan wajah lingkungan pengenalan pola featur recognit penelitian pengenalan ekspresi wajah bermanfaat bidang contohnya bidang interaksi manusia komput komput mengenali ekspresi wajah pengguna komput terprogram intruksi sesuai ekspresi wajah pengguna penelitian databas jaff japanes femal facial express ekspresi wanita jepang masingmas ekspresi pose ukuran dimensi citra x piksel penelitian bertujuan membangun sistem pengenalan ekspresi wajah metod ekstraksi fitur two dimension linear discrimin analysi modif modifikasi dlda hasil pengembangan metod two dimension linear discrimin analysi dlda dlda pengembangan metod linear discrimin analysi lda pengukuran kemiripan metod two dimension correl coeffici mengalikan bobot train bobot test membaginya hasil akar bobot train dikalikan bobot test hasil uji coba tingkat akurasi tertinggi skenario tingkat akurasi terendah skenario,0.21400217938850483,0.0008599847847441925,0.7851378358267509,0.9999999999999999
sistem parkir berlaku kebanyakan bersifat pencatat manual memasuki area perparkiran karci parkir tanda bukti sistem memiliki kekurangan tingkat kebenaran pencatat nomor kendaraan human error mempengaruhi prose pelayanan sistem perparkiran penelitian sistem bi sa mendeteksi lokasi plat nomor operasi morfolog salah metod memfokuskan pengolahan bentuk segmen citra berdasarkan penelitian tuga sistem pendeteksi lokasi plat nomor menggunnakan operasi morfolog mengunakan fungsi dilasi menebalkan citra erosi menipiskan citra open membuang obyek dianggap nois langkah menjalankan sistem input citra dipros tahapan preprocess seleksi obyek plat nomor verifikasi posisi plat nomor output ditampilkan lokasi posisi plat nomor kendaraan ditandai dangan area persegi input citra berdasarkan hasil uji coba skenario hasil terbaik skenario ketiga label disk menghasilkan pendeteksian posisi plat nomor suks error terdeteksi,0.9983090457474928,0.0008455126671114502,0.0008454415853957162,0.9999999999999999
pengenalan karakt pengenalan pola berbentuk karakt huruf angka permasalahan muncul prose pengenalan karakt tulisan metod pengenalan mengenali karakt tulisancitra tulisan disimpan citra diolah mengenali karakt huruf angka citra tulisan penelitian bertujuan mengimplementasikan metod learn vector quantiz pengenalan tek multi line prose mengenali tek multi line tahap preprocess pelatihan pengenalan metod learn vector quantiz tahap preprocess binerisasi penghapusan nois segmentasi profil project normalisasi tahap preprocess memudahkan pelatihan citra tulisan hasil tahap preprocess citra karakt citra tulisan tahap tahap pelatihan pengenalan tahap metod learn vector quantiz mengelompokkan karakt berdasarkan kela masingmas diperoleh bobot pengenalan karakt data uji dihitung jarak minimum bobot euclidean distanc data uji karakt dimasukkan masingmas kela berdasarkan jarak minimum percobaan pengenalan karakt metod learn vector quantiz mengenali citra berisi citra dilatih ratarata,0.9983776587599741,0.0008111227943245993,0.0008112184457014091,1.0
teknolog pengenalan karakt salah teknolog bermanfaat membantu manusia pekerjaan prose digitalisasi penelitian pengenalan citra karakt penelitian tuga menerapkan metod templat match correl pengenalan karakt bari multi line tahapan utama tahap preprocess segmentasi pengenalan karakt tahap preprocess tahap merubah citra biner menghilangkan nois tahap segmentasi profil proyeksi segmentasi profil proyeksi prose pemotongan bari kolom citra karakt hasil citra karakt uji templat disamakan ukuran dipros tahap tahap ketiga pengenalan karakt metod templat match correl menghitung kedekatan karakt citra templat citra uji kerja metod templat match correl mencocokkan piksel matrik citra uji citra templat acuan nilai maksimum nilai maksimum dijadikan hasil pengenalan karakt tulisan pengujian citra variasi bari kalimat akurasi didapatkan pengujian karakt dikenali metod templat match correl,0.998265129045282,0.0008674080013985947,0.0008674629533194905,1.0
teknolog dunia kedokteran berkembang memudahkan mendeteksi penyakit manusia penyakit diabet penyakit diabet menyebabkan permasalahan mata diabet retinopathi mendeteksi penyakit tahap segmentasi pembuluh darah penelitian menerapkan laplacian of gaussian metod segmentasi terbagi prose utama preprocess segmentasi perbaikan citra prose segmentasi tahap preprocess mengambil citra green channel memperbaiki kontra citra contrast limit adapt histogram equal clahe tahap segmentasi laplacian of gaussian laplacian of gaussian paramet koordinat xy variansi hasil laplacian of gaussian matrik mask mengkonvolusi citra tahap ketiga prose nois remov overlap mask operasi morfolog dilasi field of view remov hasilnya dibandingkan citra groundtruth menghitung tingkat akurasi pengujian databas digit retin imag for vessel extract drive citra hasil citra segmentasi dibandingkan citra groundtruth akurasi hasil terbaik akurasi terendah ratarata akurasi citra dihasilkan segmentasi metod laplacian of gaussian segmentasi,0.9984162898947877,0.0007918588485025346,0.000791851256709812,1.0
